0.1,7777,200.0,14.050000000000001,0.0
0.2,6666,623.0,965.95000000000005,0.0
0.30000000000000004,5555,575.0,964.5,0.0
0.4,7777,200.0,18.100000000000001,0.0
0.5,6666,623.0,961.90000000000009,0.0
0.6,5555,575.0,959.0,0.0
0.7,7777,200.0,22.150000000000002,0.0
0.7999999999999999,6666,623.0,957.85000000000014,0.0
0.8999999999999999,5555,575.0,953.5,0.0
0.9999999999999999,7777,200.0,26.200000000000003,0.0
1.0999999999999999,6666,623.0,953.80000000000018,0.0
1.2,5555,575.0,948.0,0.0
1.3,7777,200.0,30.250000000000004,0.0
1.4000000000000001,6666,623.0,949.75000000000023,0.0
1.5000000000000002,5555,575.0,942.5,0.0
1.6000000000000003,7777,200.0,34.300000000000004,0.0
1.7000000000000004,6666,623.0,945.70000000000027,0.0
1.8000000000000005,5555,575.0,937.0,0.0
1.9000000000000006,7777,200.0,38.350000000000001,0.0
2.0000000000000004,6666,623.0,941.65000000000032,0.0
2.1000000000000005,5555,575.0,931.5,0.0
2.2000000000000006,7777,200.0,42.399999999999999,0.0
2.3000000000000007,6666,623.0,937.60000000000036,0.0
2.400000000000001,5555,575.0,926.0,0.0
2.500000000000001,7777,200.0,46.449999999999996,0.0
2.600000000000001,6666,623.0,933.55000000000041,0.0
2.700000000000001,5555,575.0,920.5,0.0
2.800000000000001,7777,200.0,50.499999999999993,0.0
2.9000000000000012,6666,623.0,929.50000000000045,0.0
3.0000000000000013,5555,575.0,915.0,0.0
3.1000000000000014,7777,200.0,54.54999999999999,0.0
3.2000000000000015,6666,623.0,925.4500000000005,0.0
3.3000000000000016,5555,575.0,909.5,0.0
3.4000000000000017,7777,200.0,58.599999999999987,0.0
3.5000000000000018,6666,623.0,921.40000000000055,0.0
3.600000000000002,5555,575.0,904.0,0.0
3.700000000000002,7777,200.0,62.649999999999984,0.0
3.800000000000002,6666,623.0,917.35000000000059,0.0
3.900000000000002,5555,575.0,898.5,0.0
4.000000000000002,7777,200.0,66.699999999999989,0.0
4.100000000000001,6666,623.0,913.30000000000064,0.0
4.200000000000001,5555,575.0,893.0,0.0
4.300000000000001,7777,200.0,70.749999999999986,0.0
4.4,6666,623.0,909.25000000000068,0.0
4.5,5555,575.0,887.5,0.0
4.6,7777,200.0,74.799999999999983,0.0
4.699999999999999,6666,623.0,905.20000000000073,0.0
4.799999999999999,5555,575.0,882.0,0.0
4.899999999999999,7777,200.0,78.84999999999998,0.0
4.999999999999998,6666,623.0,901.15000000000077,0.0
5.099999999999998,5555,575.0,876.5,0.0
5.1999999999999975,7777,200.0,82.899999999999977,0.0
5.299999999999997,6666,623.0,897.10000000000082,0.0
5.399999999999997,5555,575.0,871.0,0.0
5.4999999999999964,7777,200.0,86.949999999999974,0.0
5.599999999999996,6666,623.0,893.05000000000086,0.0
5.699999999999996,5555,575.0,865.5,0.0
5.799999999999995,7777,200.0,90.999999999999972,0.0
5.899999999999995,6666,623.0,889.00000000000091,0.0
5.999999999999995,5555,575.0,860.0,0.0
6.099999999999994,7777,200.0,95.049999999999969,0.0
6.199999999999994,6666,623.0,884.95000000000095,0.0
6.299999999999994,5555,575.0,854.5,0.0
6.399999999999993,7777,200.0,99.099999999999966,0.0
6.499999999999993,6666,623.0,880.900000000001,0.0
6.5999999999999925,5555,575.0,849.0,0.0
6.699999999999992,7777,200.0,103.14999999999996,0.0
6.799999999999992,6666,623.0,876.85000000000105,0.0
6.8999999999999915,5555,575.0,843.5,0.0
6.999999999999991,7777,200.0,107.19999999999996,0.0
7.099999999999991,6666,623.0,872.80000000000109,0.0
7.19999999999999,5555,575.0,838.0,0.0
7.29999999999999,7777,200.0,111.24999999999996,0.0
7.39999999999999,6666,623.0,868.75000000000114,0.0
7.499999999999989,5555,575.0,832.5,0.0
7.599999999999989,7777,200.0,115.29999999999995,0.0
7.699999999999989,6666,623.0,864.70000000000118,0.0
7.799999999999988,5555,575.0,827.0,0.0
7.899999999999988,7777,200.0,119.34999999999995,0.0
7.999999999999988,6666,623.0,860.65000000000123,0.0
8.099999999999987,5555,575.0,821.5,0.0
8.199999999999987,7777,200.0,123.39999999999995,0.0
8.299999999999986,6666,623.0,856.60000000000127,0.0
8.399999999999986,5555,575.0,816.0,0.0
8.499999999999986,7777,200.0,127.44999999999995,0.0
8.599999999999985,6666,623.0,852.55000000000132,0.0
8.699999999999985,5555,575.0,810.5,0.0
8.799999999999985,7777,200.0,131.49999999999994,0.0
8.899999999999984,6666,623.0,848.50000000000136,0.0
8.999999999999984,5555,575.0,805.0,0.0
9.099999999999984,7777,200.0,135.54999999999995,0.0
9.199999999999983,6666,623.0,844.45000000000141,0.0
9.299999999999983,5555,575.0,799.5,0.0
9.399999999999983,7777,200.0,139.59999999999997,0.0
9.499999999999982,6666,623.0,840.40000000000146,0.0
9.599999999999982,5555,573.04743982225273,794.35825819859883,0.0
9.699999999999982,7777,200.0,143.64999999999998,0.0
9.799999999999981,6666,623.0,836.3500000000015,0.0
9.89999999999998,5555,571.09487964450545,789.21651639719767,0.0
9.99999999999998,7777,200.0,147.69999999999999,0.0
